                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     95,                 1.1353,                0.57747,                 1.0455,                0.97331,                0.93765,                 0.9756,                0.81101,                0.90018,                0.47805,                0.90401,              0.0076735,              0.0076735,              0.0076735
                     96,                 1.1319,                0.57628,                 1.0439,                0.97401,                 0.9371,                0.97567,                0.81104,                0.89992,                0.47883,                0.90395,              0.0076488,              0.0076488,              0.0076488
                     97,                 1.1345,                 0.5769,                 1.0465,                0.97338,                0.93767,                 0.9755,                0.81089,                 0.9001,                0.47485,                0.90393,               0.007624,               0.007624,               0.007624
                     98,                 1.1336,                0.57497,                 1.0419,                0.97362,                0.93756,                0.97563,                0.81091,                0.89987,                0.47187,                0.90389,              0.0075993,              0.0075993,              0.0075993
                     99,                 1.1306,                0.57309,                 1.0453,                0.97372,                0.93767,                0.97565,                0.81096,                0.90013,                0.47468,                0.90395,              0.0075745,              0.0075745,              0.0075745
                    100,                 1.1247,                0.57116,                 1.0438,                0.97325,                0.93829,                0.97572,                0.81103,                0.90004,                0.47661,                0.90393,              0.0075498,              0.0075498,              0.0075498
                    101,                 1.1325,                0.57442,                  1.043,                0.97364,                0.93768,                0.97571,                0.81098,                0.90006,                0.47829,                0.90385,               0.007525,               0.007525,               0.007525
                    102,                 1.1275,                0.57113,                 1.0449,                0.97379,                0.93782,                0.97571,                0.81108,                0.89957,                0.47709,                0.90361,              0.0075003,              0.0075003,              0.0075003
                    103,                 1.1341,                0.57483,                 1.0432,                0.97432,                0.93722,                0.97572,                0.81112,                0.89939,                0.47804,                0.90363,              0.0074755,              0.0074755,              0.0074755
                    104,                 1.1259,                 0.5708,                 1.0428,                 0.9742,                 0.9375,                0.97568,                0.81115,                0.89933,                0.47738,                0.90358,              0.0074507,              0.0074507,              0.0074507
                    105,                 1.1285,                0.57187,                 1.0405,                0.97416,                0.93748,                0.97575,                0.81118,                0.89925,                0.47547,                0.90353,               0.007426,               0.007426,               0.007426
                    106,                 1.1327,                0.57173,                 1.0417,                0.97399,                0.93774,                0.97566,                0.81116,                  0.899,                0.47337,                0.90344,              0.0074013,              0.0074013,              0.0074013
                    107,                 1.1311,                  0.573,                 1.0447,                 0.9743,                0.93743,                0.97572,                0.81122,                0.89912,                0.47393,                0.90334,              0.0073765,              0.0073765,              0.0073765
                    108,                  1.129,                0.57332,                 1.0412,                0.97431,                0.93751,                0.97579,                0.81127,                0.89905,                0.47303,                0.90338,              0.0073517,              0.0073517,              0.0073517
                    109,                  1.128,                0.56969,                 1.0431,                0.97421,                0.93758,                 0.9758,                0.81114,                0.89892,                0.47839,                 0.9033,               0.007327,               0.007327,               0.007327
                    110,                 1.1304,                0.57057,                 1.0438,                0.97431,                0.93738,                0.97582,                0.81119,                0.89891,                0.48233,                 0.9032,              0.0073023,              0.0073023,              0.0073023
                    111,                 1.1278,                0.57078,                 1.0431,                0.97419,                0.93775,                 0.9758,                0.81128,                0.89838,                0.48232,                0.90314,              0.0072775,              0.0072775,              0.0072775
                    112,                 1.1267,                0.56955,                  1.042,                0.97383,                0.93819,                0.97581,                0.81129,                0.89833,                 0.4813,                0.90305,              0.0072527,              0.0072527,              0.0072527
                    113,                 1.1283,                0.57014,                 1.0423,                0.97429,                0.93782,                0.97586,                0.81132,                 0.8984,                0.47935,                0.90305,               0.007228,               0.007228,               0.007228
                    114,                 1.1254,                0.56851,                 1.0428,                0.97453,                0.93773,                0.97589,                0.81125,                0.89846,                 0.4809,                0.90305,              0.0072033,              0.0072033,              0.0072033
                    115,                 1.1282,                0.56943,                 1.0415,                0.97417,                0.93802,                 0.9759,                0.81149,                0.89845,                0.48059,                0.90307,              0.0071785,              0.0071785,              0.0071785
                    116,                 1.1272,                0.56921,                  1.043,                0.97378,                0.93852,                0.97592,                0.81161,                0.89856,                0.47991,                0.90304,              0.0071538,              0.0071538,              0.0071538
                    117,                 1.1217,                0.56661,                 1.0416,                0.97382,                0.93843,                0.97585,                0.81151,                0.89864,                0.47957,                 0.9031,               0.007129,               0.007129,               0.007129
                    118,                 1.1246,                0.56547,                 1.0392,                0.97389,                0.93861,                0.97594,                0.81139,                0.89839,                 0.4795,                0.90303,              0.0071042,              0.0071042,              0.0071042
                    119,                 1.1235,                0.56695,                  1.041,                0.97405,                0.93827,                0.97597,                0.81147,                 0.8985,                0.47806,                0.90303,              0.0070795,              0.0070795,              0.0070795
                    120,                 1.1222,                0.56564,                  1.038,                0.97373,                0.93886,                0.97603,                0.81174,                0.89838,                0.47925,                0.90284,              0.0070547,              0.0070547,              0.0070547
                    121,                 1.1275,                0.56855,                 1.0406,                0.97385,                0.93895,                0.97613,                0.81166,                 0.8982,                0.47967,                0.90278,                0.00703,                0.00703,                0.00703
                    122,                 1.1243,                0.56599,                 1.0381,                0.97357,                0.93917,                0.97608,                 0.8117,                  0.898,                0.48208,                0.90271,              0.0070053,              0.0070053,              0.0070053
                    123,                 1.1226,                0.56565,                 1.0388,                0.97346,                0.93905,                0.97601,                0.81161,                0.89809,                0.48356,                0.90273,              0.0069805,              0.0069805,              0.0069805
                    124,                 1.1248,                0.56593,                 1.0417,                0.97357,                0.93893,                0.97608,                0.81166,                0.89829,                0.47885,                 0.9027,              0.0069558,              0.0069558,              0.0069558
                    125,                 1.1249,                  0.567,                 1.0426,                0.97438,                0.93838,                0.97616,                 0.8117,                0.89785,                0.47613,                0.90255,               0.006931,               0.006931,               0.006931
