                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     83,                0.73758,                 4.2275,                      0,                0.42675,                 1.0642,                0.99895,                0.99874,                  0.995,                0.95215,                0.92958,                0.91963,                0.94848,                0.74228,                  0.371,                 1.6359,                      0,                0.19953,                0.78012,               0.008647,               0.008647,               0.008647
                     84,                0.73149,                 4.1908,                      0,                0.42301,                 1.0692,                  0.999,                0.99876,                  0.995,                0.95235,                0.93008,                0.92008,                0.94875,                0.74406,                0.37035,                 1.6258,                      0,                0.19906,                0.77957,              0.0086305,              0.0086305,              0.0086305
                     85,                0.74004,                 4.2447,                      0,                0.42799,                 1.0622,                0.99899,                 0.9988,                  0.995,                0.95257,                0.93042,                0.92021,                0.94891,                0.74549,                0.36993,                  1.618,                      0,                0.19877,                0.77917,               0.008614,               0.008614,               0.008614
                     86,                0.73642,                 4.2286,                      0,                0.42596,                 1.0639,                0.99904,                0.99881,                  0.995,                0.95265,                 0.9307,                0.92059,                0.94914,                0.74719,                0.36958,                   1.61,                      0,                0.19844,                0.77876,              0.0085975,              0.0085975,              0.0085975
                     87,                0.73477,                   4.21,                      0,                0.42473,                 1.0653,                  0.999,                0.99884,                0.99499,                0.95271,                 0.9311,                0.92135,                0.94948,                0.74864,                0.36905,                 1.6022,                      0,                0.19798,                0.77834,               0.008581,               0.008581,               0.008581
                     88,                0.73589,                 4.2203,                      0,                0.42551,                 1.0642,                0.99904,                0.99883,                0.99499,                0.95298,                0.93138,                0.92168,                0.94964,                 0.7502,                0.36853,                 1.5937,                      0,                0.19761,                0.77792,              0.0085645,              0.0085645,              0.0085645
                     89,                0.73503,                 4.2035,                      0,                0.42504,                 1.0674,                0.99905,                0.99881,                0.99499,                0.95312,                0.93153,                0.92195,                0.94971,                0.75133,                0.36796,                 1.5857,                      0,                0.19731,                0.77743,               0.008548,               0.008548,               0.008548
                     90,                0.73835,                 4.2491,                      0,                0.42732,                 1.0647,                0.99905,                0.99881,                0.99499,                0.95321,                0.93185,                0.92246,                0.94996,                0.75236,                0.36755,                 1.5795,                      0,                0.19705,                0.77708,              0.0085315,              0.0085315,              0.0085315
                     91,                0.73893,                 4.2462,                      0,                0.42771,                 1.0618,                0.99902,                0.99883,                0.99499,                0.95334,                0.93203,                0.92313,                0.95021,                0.75347,                  0.367,                 1.5732,                      0,                 0.1967,                0.77663,               0.008515,               0.008515,               0.008515
                     92,                0.73742,                 4.2409,                      0,                0.42821,                 1.0581,                0.99901,                0.99883,                0.99499,                0.95345,                0.93245,                0.92334,                0.95032,                0.75474,                0.36684,                 1.5674,                      0,                0.19648,                0.77639,              0.0084985,              0.0084985,              0.0084985
                     93,                0.73551,                 4.2184,                      0,                0.42494,                 1.0607,                0.99905,                0.99881,                0.99499,                0.95347,                0.93286,                 0.9237,                0.95054,                0.75612,                0.36668,                 1.5606,                      0,                0.19633,                0.77615,               0.008482,               0.008482,               0.008482
                     94,                 0.7354,                 4.2149,                      0,                0.42559,                 1.0618,                0.99909,                 0.9988,                0.99499,                0.95362,                0.93316,                0.92415,                0.95073,                0.75719,                0.36626,                 1.5546,                      0,                0.19604,                0.77576,              0.0084655,              0.0084655,              0.0084655
                     95,                0.73251,                 4.1994,                      0,                0.42399,                 1.0663,                0.99907,                0.99887,                0.99499,                0.95369,                 0.9334,                0.92434,                0.95091,                0.75812,                0.36585,                 1.5484,                      0,                0.19579,                0.77539,               0.008449,               0.008449,               0.008449
