                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     76,                0.66696,                 3.7072,                      0,                0.38343,                 1.0305,                0.99926,                0.99976,                  0.995,                0.95924,                0.95542,                 0.9483,                0.96793,                0.83533,                0.33428,                 1.1392,                      0,                0.17219,                0.75535,              0.0087625,              0.0087625,              0.0087625
                     77,                0.66304,                 3.6818,                      0,                0.38134,                 1.0271,                0.99933,                0.99974,                  0.995,                0.95926,                0.95555,                0.94875,                0.96811,                0.83548,                0.33407,                 1.1385,                      0,                0.17191,                0.75533,               0.008746,               0.008746,               0.008746
                     78,                0.66734,                 3.7162,                      0,                 0.3843,                 1.0271,                0.99931,                0.99976,                  0.995,                0.95924,                0.95543,                0.94846,                0.96792,                0.83546,                 0.3343,                 1.1381,                      0,                0.17204,                0.75539,              0.0087295,              0.0087295,              0.0087295
                     79,                 0.6633,                 3.6881,                      0,                0.38142,                 1.0284,                0.99932,                0.99974,                  0.995,                0.95909,                0.95543,                0.94836,                0.96793,                0.83561,                0.33463,                 1.1383,                      0,                0.17224,                0.75551,               0.008713,               0.008713,               0.008713
                     80,                0.66238,                 3.6841,                      0,                  0.381,                 1.0254,                0.99931,                0.99977,                  0.995,                0.95908,                0.95584,                0.94856,                0.96802,                0.83542,                0.33467,                 1.1382,                      0,                0.17233,                 0.7555,              0.0086965,              0.0086965,              0.0086965
                     81,                0.66361,                 3.6948,                      0,                0.38201,                 1.0261,                 0.9993,                0.99981,                  0.995,                0.95909,                0.95566,                0.94854,                0.96812,                0.83573,                0.33465,                 1.1377,                      0,                0.17234,                0.75555,                0.00868,                0.00868,                0.00868
                     82,                0.66342,                  3.684,                      0,                0.38144,                 1.0257,                0.99931,                0.99971,                  0.995,                0.95894,                0.95595,                0.94885,                 0.9683,                0.83594,                0.33515,                 1.1376,                      0,                0.17244,                0.75578,              0.0086635,              0.0086635,              0.0086635
                     83,                0.66421,                 3.6996,                      0,                0.38271,                 1.0274,                0.99938,                0.99964,                  0.995,                0.95897,                0.95605,                0.94873,                0.96827,                0.83592,                0.33511,                 1.1376,                      0,                0.17255,                0.75572,               0.008647,               0.008647,               0.008647
                     84,                0.66147,                 3.6741,                      0,                0.38096,                 1.0224,                 0.9994,                0.99967,                  0.995,                0.95879,                 0.9557,                0.94872,                0.96819,                0.83585,                0.33523,                 1.1377,                      0,                0.17233,                 0.7558,              0.0086305,              0.0086305,              0.0086305
                     85,                0.66303,                  3.689,                      0,                0.38156,                 1.0268,                 0.9994,                0.99964,                  0.995,                0.95863,                0.95602,                0.94884,                0.96828,                  0.836,                0.33535,                 1.1373,                      0,                0.17227,                0.75589,               0.008614,               0.008614,               0.008614
