                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    155,                0.40348,                0.27516,                 1.7206,                0.82531,                0.77273,                0.82029,                0.73006,                0.66027,                0.75272,                 1.9483,               0.002377,               0.002377,               0.002377
                    156,                0.40518,                0.27782,                 1.7277,                0.82455,                0.77298,                0.82102,                0.73151,                0.66157,                0.75121,                 1.9502,              0.0023275,              0.0023275,              0.0023275
                    157,                 0.3975,                0.27242,                 1.7187,                0.83639,                0.76413,                 0.8209,                0.73011,                0.65982,                0.74672,                 1.9463,               0.002278,               0.002278,               0.002278
                    158,                0.39536,                0.27047,                 1.7183,                0.83815,                0.76386,                0.82052,                0.72979,                0.65936,                0.74051,                 1.9444,              0.0022285,              0.0022285,              0.0022285
                    159,                0.38973,                0.26677,                 1.7182,                 0.8388,                0.76364,                 0.8211,                0.72961,                0.65882,                0.73776,                 1.9427,               0.002179,               0.002179,               0.002179
                    160,                0.39144,                0.26732,                 1.7217,                0.83633,                0.76425,                0.82159,                0.72956,                0.65849,                 0.7351,                 1.9421,              0.0021295,              0.0021295,              0.0021295
                    161,                0.38786,                0.26617,                 1.7214,                0.83541,                0.76619,                0.81882,                 0.7285,                0.65863,                0.73484,                 1.9413,                0.00208,                0.00208,                0.00208
                    162,                0.39626,                0.27191,                 1.7209,                0.83541,                0.76495,                 0.8192,                0.72906,                0.65801,                0.73324,                 1.9399,              0.0020305,              0.0020305,              0.0020305
                    163,                0.38076,                0.26086,                 1.7168,                0.83478,                0.76511,                0.81634,                0.72717,                0.65775,                0.73341,                 1.9385,               0.001981,               0.001981,               0.001981
                    164,                0.38093,                0.26298,                 1.7162,                0.83473,                0.76524,                0.81649,                0.72744,                0.65741,                0.73136,                 1.9377,              0.0019315,              0.0019315,              0.0019315
                    165,                0.37249,                0.25311,                 1.7107,                0.83492,                0.76518,                0.81445,                0.72649,                0.65704,                0.72891,                 1.9397,               0.001882,               0.001882,               0.001882
                    166,                0.37417,                0.25555,                 1.7142,                0.83511,                 0.7648,                 0.8149,                0.72947,                0.65521,                0.73031,                 1.9374,              0.0018325,              0.0018325,              0.0018325
                    167,                0.38225,                0.26034,                 1.7107,                0.83498,                0.76403,                0.81483,                0.72764,                0.65512,                0.73022,                 1.9372,               0.001783,               0.001783,               0.001783
                    168,                0.37699,                0.25615,                 1.7063,                0.83556,                0.76148,                0.81438,                0.72783,                0.65378,                  0.733,                 1.9388,              0.0017335,              0.0017335,              0.0017335
                    169,                 0.3749,                0.25453,                 1.7009,                0.83622,                0.76064,                0.81433,                0.72738,                0.65413,                0.73009,                 1.9424,               0.001684,               0.001684,               0.001684
                    170,                0.36712,                0.25093,                 1.7009,                0.83593,                0.76045,                0.81356,                0.72919,                0.65472,                0.73035,                 1.9416,              0.0016345,              0.0016345,              0.0016345
                    171,                0.37106,                0.25436,                 1.7003,                0.83635,                0.76074,                0.81363,                0.72835,                0.65448,                0.73042,                 1.9425,               0.001585,               0.001585,               0.001585
                    172,                0.36557,                0.24898,                  1.706,                0.83512,                0.76061,                0.81331,                0.72904,                0.65538,                0.73055,                  1.942,              0.0015355,              0.0015355,              0.0015355
                    173,                0.35848,                 0.2462,                 1.7012,                0.83736,                0.75924,                0.81279,                0.72863,                0.65605,                0.73252,                  1.943,               0.001486,               0.001486,               0.001486
                    174,                0.35996,                0.24513,                 1.7019,                0.83582,                 0.7602,                0.81259,                0.72859,                0.65592,                0.73239,                 1.9433,              0.0014365,              0.0014365,              0.0014365
                    175,                0.36167,                0.24747,                  1.704,                 0.8377,                0.75833,                0.81326,                0.72775,                0.65516,                0.73019,                 1.9428,               0.001387,               0.001387,               0.001387
                    176,                0.35791,                0.24164,                 1.6966,                0.83789,                 0.7579,                0.81323,                0.72592,                 0.6564,                0.73395,                 1.9443,              0.0013375,              0.0013375,              0.0013375
                    177,                0.35514,                0.24142,                 1.6945,                 0.8393,                0.75673,                0.81141,                0.72606,                 0.6561,                0.73644,                 1.9443,               0.001288,               0.001288,               0.001288
                    178,                0.35019,                0.23871,                  1.689,                0.83955,                0.75661,                0.81104,                0.72518,                0.65185,                 0.7419,                 1.9328,              0.0012385,              0.0012385,              0.0012385
                    179,                0.35571,                 0.2418,                 1.6899,                0.83863,                0.75686,                0.81095,                0.72514,                0.65136,                0.73793,                 1.9309,               0.001189,               0.001189,               0.001189
                    180,                0.35048,                0.23801,                 1.6954,                0.83876,                0.75678,                0.81109,                0.72521,                0.65111,                0.73648,                 1.9301,              0.0011395,              0.0011395,              0.0011395
                    181,                0.34751,                0.23688,                 1.6945,                0.83862,                0.75654,                0.80994,                0.72555,                0.65477,                 0.7371,                  1.942,                0.00109,                0.00109,                0.00109
                    182,                0.33883,                0.23064,                 1.6883,                0.83919,                0.75633,                0.81042,                0.72644,                0.65544,                0.73777,                 1.9425,              0.0010405,              0.0010405,              0.0010405
                    183,                 0.3457,                0.23404,                 1.6926,                0.83854,                0.75564,                0.81176,                0.72713,                0.65607,                 0.7411,                 1.9432,               0.000991,               0.000991,               0.000991
                    184,                0.34269,                0.23236,                 1.6816,                0.83796,                0.75575,                0.81124,                0.72633,                0.65658,                0.74339,                 1.9448,              0.0009415,              0.0009415,              0.0009415
                    185,                 0.3293,                0.22522,                 1.6802,                0.83839,                0.75578,                0.81089,                0.72677,                0.65596,                0.74312,                 1.9451,               0.000892,               0.000892,               0.000892
                    186,                0.33424,                0.22678,                 1.6816,                0.83804,                0.75589,                0.81016,                0.72543,                0.65067,                0.74717,                 1.9322,              0.0008425,              0.0008425,              0.0008425
                    187,                0.33499,                  0.226,                 1.6868,                0.83671,                0.75603,                0.81043,                0.72643,                0.65063,                 0.7498,                 1.9333,               0.000793,               0.000793,               0.000793
                    188,                0.31798,                0.21736,                 1.6755,                0.83644,                0.75612,                0.81195,                0.72571,                 0.6518,                0.75065,                  1.935,              0.0007435,              0.0007435,              0.0007435
                    189,                0.32133,                 0.2196,                 1.6804,                0.83704,                 0.7562,                0.81465,                0.72805,                0.65228,                0.75241,                  1.943,               0.000694,               0.000694,               0.000694
                    190,                0.31734,                0.21611,                  1.683,                0.83828,                0.75583,                0.81287,                0.73035,                0.65299,                0.75647,                 1.9448,              0.0006445,              0.0006445,              0.0006445
                    191,                0.31884,                0.21743,                 1.6827,                0.83455,                0.75246,                0.81327,                0.73064,                0.65251,                 0.7558,                 1.9448,               0.000595,               0.000595,               0.000595
                    192,                0.31878,                 0.2148,                 1.6778,                0.83534,                0.75185,                0.81345,                0.73092,                0.65224,                0.76191,                 1.9426,              0.0005455,              0.0005455,              0.0005455
                    193,                0.32619,                 0.2209,                 1.6763,                0.83586,                0.75183,                0.81306,                0.73036,                0.65148,                0.76268,                 1.9441,               0.000496,               0.000496,               0.000496
                    194,                0.31944,                0.21599,                 1.6774,                0.83699,                0.75173,                0.81176,                0.73082,                 0.6504,                0.75837,                 1.9425,              0.0004465,              0.0004465,              0.0004465
                    195,                0.31314,                0.21208,                 1.6748,                0.83775,                0.75166,                0.81491,                0.73363,                0.65162,                 0.7621,                 1.9435,               0.000397,               0.000397,               0.000397
                    196,                0.31688,                0.21237,                 1.6725,                0.83925,                0.75161,                 0.8116,                0.73035,                 0.6508,                0.76171,                 1.9424,              0.0003475,              0.0003475,              0.0003475
                    197,                0.30731,                0.20659,                 1.6709,                0.83865,                 0.7516,                0.81151,                0.73032,                0.65091,                0.76413,                 1.9433,               0.000298,               0.000298,               0.000298
                    198,                0.30881,                0.20797,                 1.6712,                0.84038,                0.75152,                0.81177,                 0.7293,                 0.6512,                0.76694,                 1.9437,              0.0002485,              0.0002485,              0.0002485
                    199,                0.30548,                0.20666,                 1.6695,                0.84145,                0.75145,                0.81187,                0.72983,                0.65106,                0.76962,                 1.9434,               0.000199,               0.000199,               0.000199
                    200,                0.30792,                0.20838,                 1.6736,                0.84139,                0.75148,                0.81243,                 0.7306,                0.65208,                0.77362,                 1.9447,              0.0001495,              0.0001495,              0.0001495
