                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     79,                0.72674,                0.16709,                 1.1754,                0.52038,                 1.0759,                0.97807,                0.95726,                0.98805,                0.80344,                0.86095,                0.84615,                0.83924,                0.77182,                0.74915,                0.33427,                 4.1326,                0.40278,                 1.0369,              0.0012278,              0.0012278,              0.0012278
                     80,                0.65791,                0.13972,                 1.0691,                0.47839,                 1.0892,                0.96432,                0.92392,                 0.9776,                0.77585,                0.85956,                0.83703,                0.84038,                0.77989,                0.81673,                0.28729,                 4.5653,                0.42279,                 1.1052,              0.0012179,              0.0012179,              0.0012179
                     81,                0.63235,                0.14233,                 1.0519,                0.46388,                 1.0802,                0.98587,                0.94872,                0.98533,                0.79831,                0.87828,                0.84615,                0.84291,                0.78114,                0.76434,                0.27475,                 5.2386,                0.40376,                 1.0493,               0.001208,               0.001208,               0.001208
                     82,                0.63704,                0.14195,                 1.0377,                0.46747,                 1.0674,                0.99043,                0.96581,                0.98931,                0.80315,                0.86962,                 0.8547,                0.85244,                0.79572,                0.77498,                0.26537,                 4.8341,                0.39657,                 1.0479,              0.0011981,              0.0011981,              0.0011981
                     83,                0.66183,                0.15257,                 1.0917,                0.48501,                  1.058,                0.99099,                0.96581,                0.98689,                0.80831,                0.86615,                 0.8547,                 0.8547,                0.78908,                0.76206,                0.30228,                 3.8245,                0.41199,                 1.0504,              0.0011882,              0.0011882,              0.0011882
                     84,                0.66151,                0.14936,                  1.022,                0.47744,                 1.0494,                0.99115,                0.95726,                0.98781,                0.80486,                0.86726,                0.83761,                 0.8491,                0.78746,                0.80672,                 0.3123,                  4.695,                0.45117,                 1.0689,              0.0011783,              0.0011783,              0.0011783
                     85,                0.67651,                0.14216,                  1.188,                0.48754,                 1.0848,                0.97566,                0.91453,                0.98572,                0.80059,                0.83125,                0.84208,                0.85059,                0.81451,                0.75716,                0.27492,                 4.6951,                0.42175,                 1.0311,              0.0011684,              0.0011684,              0.0011684
                     86,                0.70969,                0.17263,                 1.2862,                0.52018,                 1.0784,                0.98227,                0.94713,                0.98991,                0.79958,                0.87593,                0.84482,                 0.8632,                0.80356,                0.78573,                0.30134,                 4.6612,                0.39405,                 1.0748,              0.0011585,              0.0011585,              0.0011585
                     87,                0.66723,                0.13803,                 1.0853,                0.48042,                 1.0915,                0.99603,                0.96581,                0.99281,                0.78997,                0.89017,                0.86325,                0.85727,                0.78436,                0.80508,                0.31087,                 4.3406,                0.38792,                  1.086,              0.0011486,              0.0011486,              0.0011486
                     88,                0.64926,                0.14475,                 1.0021,                0.47709,                 1.0685,                      1,                0.94659,                0.98556,                0.80098,                0.89168,                0.84429,                0.85735,                0.80922,                0.76216,                0.25789,                 4.5626,                0.37553,                 1.0466,              0.0011387,              0.0011387,              0.0011387
                     89,                0.64315,                0.16577,                 1.0602,                0.46791,                 1.0437,                 0.9958,                0.95726,                0.98855,                 0.8058,                0.87984,                0.84615,                  0.858,                  0.807,                0.75394,                0.27901,                 5.0872,                0.37514,                 1.0426,              0.0011288,              0.0011288,              0.0011288
                     90,                0.62384,                 0.1276,                0.99053,                 0.4549,                 1.0815,                0.99114,                0.95607,                0.98665,                0.79802,                0.87603,                0.84554,                0.84057,                0.79606,                0.74501,                0.22894,                 3.6988,                0.38027,                 1.0348,              0.0011189,              0.0011189,              0.0011189
                     91,                0.69973,                0.17021,                 1.2161,                0.51046,                 1.0858,                0.99129,                0.97223,                0.98738,                  0.791,                0.89182,                 0.8547,                0.85949,                0.81446,                0.77544,                0.26364,                 3.7691,                0.38403,                 1.0531,               0.001109,               0.001109,               0.001109
                     92,                0.61994,                0.12326,                 0.9608,                0.44803,                 1.0818,                0.98957,                0.96581,                0.98587,                0.78035,                0.88363,                0.86325,                0.85072,                0.78798,                0.77617,                0.31244,                 4.7225,                0.37857,                 1.0639,              0.0010991,              0.0010991,              0.0010991
                     93,                0.64517,                0.14549,                0.99967,                0.46499,                 1.0697,                0.99811,                0.93162,                0.97854,                  0.781,                0.88779,                0.82906,                0.84731,                0.78141,                0.80088,                  0.296,                 4.8667,                 0.3968,                 1.0575,              0.0010892,              0.0010892,              0.0010892
