                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     63,                0.41887,                0.93259,                 1.1255,                0.28399,                0.92691,                0.99804,                0.98703,                0.99447,                0.92661,                0.89099,                0.86744,                0.82167,                0.62558,                0.40814,                 1.8409,                0.77949,                0.23034,                 0.8445,              0.0087724,              0.0087724,              0.0087724
                     64,                0.40253,                0.77949,                 1.0027,                  0.276,                0.93679,                0.99854,                 0.9863,                0.99491,                0.92835,                0.91893,                0.90634,                0.89297,                0.73291,                0.38897,                 1.5505,                0.37315,                0.22457,                0.82898,              0.0087526,              0.0087526,              0.0087526
                     65,                0.38046,                0.70789,                0.93343,                 0.2626,                0.93624,                 0.9998,                0.99856,                  0.995,                0.92643,                 0.8642,                0.84361,                0.82926,                0.63389,                 0.4085,                 2.0214,                0.43963,                0.20465,                0.83301,              0.0087328,              0.0087328,              0.0087328
                     66,                0.38896,                0.73565,                0.98432,                0.26651,                0.95063,                0.99712,                0.99843,                0.99497,                0.93029,                0.93438,                0.90275,                0.89248,                0.73009,                0.38339,                 1.5095,                 0.6205,                0.19546,                0.82186,               0.008713,               0.008713,               0.008713
                     67,                0.38973,                0.76488,                0.99171,                0.27086,                0.94261,                0.99711,                      1,                  0.995,                0.92991,                 0.8612,                0.85827,                0.82293,                0.68972,                0.39588,                 1.7522,                0.40007,                0.20584,                0.81086,              0.0086932,              0.0086932,              0.0086932
                     68,                 0.3928,                0.77195,                0.98533,                0.26996,                0.94372,                0.99425,                 0.9969,                0.99488,                0.93272,                0.84066,                0.82863,                0.79155,                0.62567,                 0.3961,                 2.0536,                0.25595,                0.21668,                0.80872,              0.0086734,              0.0086734,              0.0086734
                     69,                0.40033,                0.85318,                  1.057,                0.27523,                0.93842,                0.99001,                      1,                0.99478,                0.92007,                0.84057,                0.82051,                0.80845,                0.66135,                 0.4327,                 1.9949,                0.95428,                0.23294,                 0.8585,              0.0086536,              0.0086536,              0.0086536
                     70,                0.40065,                0.77963,                0.98838,                0.27293,                0.93989,                0.99838,                      1,                  0.995,                0.94083,                0.84049,                0.83718,                0.82292,                0.68357,                0.39943,                 1.8082,                0.51625,                0.21155,                0.81217,              0.0086338,              0.0086338,              0.0086338
                     71,                0.39261,                0.80562,                 1.0241,                0.26816,                0.93848,                 0.9998,                      1,                  0.995,                0.93116,                 0.8683,                0.86455,                0.84801,                0.68737,                0.39077,                 1.7653,                0.54856,                 0.1975,                0.81623,               0.008614,               0.008614,               0.008614
                     72,                0.41325,                0.84386,                 1.0288,                0.28318,                0.93088,                0.99836,                0.99856,                  0.995,                0.91145,                 0.8269,                0.82709,                0.79231,                0.65246,                0.43573,                 2.0278,                0.52126,                 0.2193,                0.84595,              0.0085942,              0.0085942,              0.0085942
                     73,                0.38253,                0.75353,                0.97866,                0.26079,                0.92658,                 0.9997,                      1,                  0.995,                0.92805,                0.87839,                0.87752,                0.83146,                0.69517,                0.39415,                  1.588,                0.78869,                0.21816,                0.81225,              0.0085744,              0.0085744,              0.0085744
                     74,                0.40262,                0.76438,                 1.0089,                0.27759,                0.93683,                0.99813,                0.99856,                0.99499,                0.93485,                0.88026,                0.86455,                0.85766,                0.71589,                0.40034,                 1.5982,                0.40721,                0.21771,                0.81786,              0.0085546,              0.0085546,              0.0085546
                     75,                0.38585,                0.72677,                0.98541,                0.26294,                0.93583,                      1,                0.99996,                  0.995,                0.93525,                0.85845,                0.85735,                0.82924,                0.66947,                0.39488,                 1.6339,                0.35772,                0.19994,                0.82106,              0.0085348,              0.0085348,              0.0085348
                     76,                0.38819,                0.71489,                0.96492,                0.26464,                0.93946,                0.99856,                0.99996,                  0.995,                0.93383,                0.88881,                0.87538,                 0.8796,                0.69584,                0.36854,                 1.7407,                 1.0904,                0.19916,                0.79976,               0.008515,               0.008515,               0.008515
                     77,                0.39208,                0.74957,                0.97643,                0.27127,                0.93131,                 0.9966,                0.98559,                0.99476,                0.92036,                0.82985,                0.81556,                0.78654,                0.57438,                0.42559,                 2.0852,                 0.9929,                0.23626,                0.85913,              0.0084952,              0.0084952,              0.0084952
                     78,                0.40044,                0.80106,                 1.0462,                0.27772,                0.93515,                0.99845,                      1,                  0.995,                0.93632,                0.88767,                0.88905,                0.87737,                0.74623,                0.36322,                 1.4015,                0.31099,                0.19165,                0.80199,              0.0084754,              0.0084754,              0.0084754
                     79,                0.37374,                0.64417,                0.93944,                0.25955,                0.94905,                0.99567,                0.99446,                0.99484,                0.90886,                0.76633,                0.74928,                0.71453,                0.56079,                0.44515,                 2.6661,                0.74409,                 0.2466,                0.86727,              0.0084556,              0.0084556,              0.0084556
                     80,                0.39307,                0.75655,                0.99615,                   0.27,                0.92837,                0.99989,                      1,                  0.995,                0.93836,                0.84871,                0.82133,                0.81461,                0.72641,                0.38824,                 1.8963,                0.22717,                0.19315,                0.82366,              0.0084358,              0.0084358,              0.0084358
                     81,                 0.4028,                0.83638,                 1.0095,                0.27895,                0.93604,                0.99983,                      1,                  0.995,                0.92737,                0.87511,                0.85447,                0.84706,                0.69359,                0.40861,                 1.7461,                0.49786,                0.21533,                0.82854,               0.008416,               0.008416,               0.008416
                     82,                0.39164,                0.80433,                0.95687,                0.27242,                0.93628,                      1,                0.99638,                  0.995,                0.91456,                 0.8387,                0.81412,                0.78315,                  0.655,                0.43444,                 1.7968,                0.43714,                0.22229,                0.85238,              0.0083962,              0.0083962,              0.0083962
                     83,                0.40247,                0.78868,                 1.0108,                0.27577,                0.92937,                0.99999,                      1,                  0.995,                 0.9351,                0.89137,                0.85128,                0.87522,                0.71703,                0.37958,                 1.6487,                0.51677,                0.20215,                0.81222,              0.0083764,              0.0083764,              0.0083764
                     84,                0.39774,                0.75979,                0.98011,                0.27376,                0.93997,                      1,                0.99698,                  0.995,                0.93239,                0.83992,                0.83573,                0.80333,                0.64685,                0.37778,                 1.9292,                0.69891,                0.19738,                0.80867,              0.0083566,              0.0083566,              0.0083566
                     85,                 0.4083,                0.83995,                  1.024,                0.28014,                0.92989,                0.99125,                0.97922,                0.99437,                0.91436,                0.76395,                 0.7464,                0.66906,                0.49171,                0.41577,                 2.9589,                 2.2355,                0.25716,                0.83247,              0.0083368,              0.0083368,              0.0083368
