                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    517,                0.52337,                0.37112,                 1.7711,                0.90343,                0.82685,                0.89053,                0.80175,                 0.6705,                0.77336,                 1.8448,              0.0027023,              0.0027023,              0.0027023
                    518,                0.51616,                0.36446,                 1.7714,                0.90164,                0.82718,                0.89079,                0.80215,                0.66981,                0.77284,                 1.8443,              0.0026881,              0.0026881,              0.0026881
                    519,                0.52434,                0.37125,                 1.7719,                0.90194,                 0.8267,                0.89044,                0.80174,                0.66914,                0.77372,                 1.8438,               0.002674,               0.002674,               0.002674
                    520,                0.51826,                0.36709,                 1.7749,                0.90265,                0.82581,                0.89054,                0.80146,                0.66938,                0.77687,                 1.8432,              0.0026599,              0.0026599,              0.0026599
                    521,                0.52271,                0.36645,                 1.7697,                0.90279,                0.82598,                0.89035,                 0.8017,                 0.6689,                0.77623,                 1.8421,              0.0026457,              0.0026457,              0.0026457
                    522,                0.52024,                0.37089,                 1.7784,                0.90725,                0.82633,                0.89014,                0.80134,                0.66918,                0.77593,                 1.8428,              0.0026316,              0.0026316,              0.0026316
                    523,                0.52414,                0.36954,                 1.7716,                 0.9074,                0.82642,                0.89036,                  0.802,                0.66925,                0.77641,                 1.8433,              0.0026174,              0.0026174,              0.0026174
                    524,                0.51611,                0.36493,                 1.7706,                0.90657,                0.82621,                 0.8904,                0.80257,                0.66896,                0.77789,                  1.843,              0.0026033,              0.0026033,              0.0026033
                    525,                0.52454,                0.37247,                 1.7773,                0.90595,                0.82671,                0.89047,                0.80206,                 0.6693,                 0.7758,                  1.843,              0.0025891,              0.0025891,              0.0025891
                    526,                0.51936,                0.36379,                 1.7696,                0.90661,                0.82541,                0.89047,                0.80246,                0.66871,                0.77429,                 1.8429,               0.002575,               0.002575,               0.002575
                    527,                0.51643,                0.36443,                 1.7674,                 0.9071,                0.82531,                0.88986,                0.80185,                0.66784,                0.77534,                 1.8427,              0.0025609,              0.0025609,              0.0025609
                    528,                0.51635,                0.36441,                 1.7747,                0.90722,                0.82484,                0.88997,                0.80229,                0.66741,                0.77407,                 1.8427,              0.0025467,              0.0025467,              0.0025467
                    529,                0.53102,                0.37771,                 1.7707,                0.90698,                0.82506,                0.88992,                0.80204,                0.66693,                0.77153,                 1.8424,              0.0025326,              0.0025326,              0.0025326
                    530,                 0.5139,                0.36392,                 1.7687,                0.90831,                0.82425,                0.89005,                0.80219,                0.66694,                0.76979,                 1.8427,              0.0025184,              0.0025184,              0.0025184
                    531,                0.50709,                0.36097,                  1.772,                0.90696,                0.82535,                0.89018,                0.80212,                0.66654,                0.76715,                 1.8434,              0.0025043,              0.0025043,              0.0025043
                    532,                0.51258,                0.36443,                 1.7702,                0.90605,                  0.826,                0.89106,                0.80237,                0.66683,                0.76865,                 1.8435,              0.0024901,              0.0024901,              0.0024901
                    533,                0.51625,                0.36603,                 1.7711,                0.90133,                0.82715,                0.89081,                0.80245,                0.66727,                0.76806,                 1.8438,               0.002476,               0.002476,               0.002476
                    534,                0.51639,                0.36413,                 1.7736,                 0.9032,                0.82618,                0.89102,                 0.8028,                0.66707,                0.76435,                  1.844,              0.0024619,              0.0024619,              0.0024619
                    535,                0.51196,                0.36296,                 1.7691,                 0.9035,                0.82579,                0.89039,                0.80264,                0.66707,                 0.7632,                 1.8436,              0.0024477,              0.0024477,              0.0024477
                    536,                0.50907,                0.35831,                 1.7683,                0.90623,                0.82507,                 0.8904,                0.80173,                0.66758,                0.76298,                 1.8438,              0.0024336,              0.0024336,              0.0024336
                    537,                 0.5089,                0.35989,                 1.7773,                0.90651,                0.82544,                0.89043,                0.80145,                0.66781,                0.76187,                 1.8434,              0.0024194,              0.0024194,              0.0024194
                    538,                0.50658,                0.35806,                 1.7654,                0.90425,                0.82613,                0.89076,                0.80237,                0.66776,                0.75937,                 1.8431,              0.0024053,              0.0024053,              0.0024053
                    539,                0.50043,                 0.3517,                 1.7645,                0.90355,                 0.8262,                0.89143,                0.80271,                0.66767,                0.75815,                 1.8431,              0.0023911,              0.0023911,              0.0023911
                    540,                0.50616,                 0.3546,                 1.7639,                0.90285,                0.82581,                0.89161,                0.80235,                0.66823,                0.75336,                  1.844,               0.002377,               0.002377,               0.002377
                    541,                0.50775,                0.35338,                 1.7602,                0.90292,                0.82597,                 0.8917,                0.80261,                 0.6679,                 0.7515,                 1.8437,              0.0023629,              0.0023629,              0.0023629
                    542,                0.51313,                0.35919,                 1.7649,                0.90406,                 0.8269,                0.89172,                0.80269,                0.66826,                0.74904,                 1.8445,              0.0023487,              0.0023487,              0.0023487
                    543,                0.50892,                0.35817,                 1.7647,                0.90813,                0.82177,                0.89122,                0.80223,                0.66801,                0.74816,                  1.843,              0.0023346,              0.0023346,              0.0023346
                    544,                0.50698,                0.35746,                 1.7624,                0.90799,                0.82244,                0.89122,                0.80236,                0.66865,                0.74899,                 1.8434,              0.0023204,              0.0023204,              0.0023204
                    545,                0.50865,                0.35766,                 1.7636,                0.90471,                0.82342,                0.89085,                0.80223,                0.66923,                0.74781,                 1.8434,              0.0023063,              0.0023063,              0.0023063
                    546,                0.50712,                 0.3554,                 1.7588,                0.90761,                0.82214,                0.89081,                0.80195,                0.66901,                0.74494,                 1.8432,              0.0022921,              0.0022921,              0.0022921
                    547,                0.50466,                0.35534,                  1.763,                0.90368,                0.82364,                0.89087,                 0.8018,                0.66987,                0.74194,                  1.843,               0.002278,               0.002278,               0.002278
                    548,                0.49526,                0.35045,                 1.7562,                0.90404,                0.82414,                0.89079,                0.80208,                0.66989,                0.73784,                  1.843,              0.0022639,              0.0022639,              0.0022639
                    549,                0.50202,                0.35412,                 1.7614,                0.90304,                 0.8245,                0.89078,                0.80188,                0.67087,                0.73655,                 1.8433,              0.0022497,              0.0022497,              0.0022497
                    550,                0.50195,                 0.3555,                 1.7641,                0.90266,                0.82548,                0.89067,                0.80222,                0.67105,                0.73348,                 1.8431,              0.0022356,              0.0022356,              0.0022356
                    551,                0.50243,                 0.3544,                 1.7626,                0.90217,                0.82635,                0.89062,                0.80249,                0.67131,                0.72769,                 1.8446,              0.0022214,              0.0022214,              0.0022214
                    552,                0.50889,                0.35993,                 1.7654,                0.90161,                0.82553,                0.89043,                 0.8021,                0.67104,                0.72583,                  1.844,              0.0022073,              0.0022073,              0.0022073
                    553,                0.51052,                0.35843,                  1.763,                0.90193,                0.82559,                0.89049,                0.80199,                  0.671,                0.72368,                 1.8446,              0.0021931,              0.0021931,              0.0021931
                    554,                0.49846,                0.35215,                 1.7619,                0.90236,                0.82517,                0.89063,                0.80171,                0.67097,                 0.7215,                 1.8446,               0.002179,               0.002179,               0.002179
                    555,                0.49469,                0.34514,                 1.7532,                0.89657,                0.82689,                0.89099,                0.80229,                0.67118,                0.72128,                 1.8446,              0.0021649,              0.0021649,              0.0021649
                    556,                0.50258,                0.35358,                 1.7569,                0.89188,                0.83049,                0.89094,                0.80224,                0.67149,                 0.7176,                 1.8448,              0.0021507,              0.0021507,              0.0021507
                    557,                0.50223,                0.35485,                 1.7657,                0.88392,                0.83816,                0.89105,                0.80238,                0.67191,                0.71592,                 1.8453,              0.0021366,              0.0021366,              0.0021366
                    558,                 0.4987,                0.35088,                 1.7617,                0.88366,                0.83893,                0.89134,                0.80292,                0.67203,                0.71281,                 1.8455,              0.0021224,              0.0021224,              0.0021224
                    559,                0.49621,                0.34765,                 1.7545,                0.88337,                0.83871,                0.89146,                0.80342,                0.67262,                0.71434,                 1.8458,              0.0021083,              0.0021083,              0.0021083
                    560,                0.49271,                 0.3453,                 1.7591,                0.88342,                0.83879,                 0.8918,                0.80315,                0.67206,                0.71257,                 1.8449,              0.0020941,              0.0020941,              0.0020941
                    561,                0.49422,                0.34774,                 1.7546,                0.88262,                0.83708,                0.89152,                0.80324,                0.67274,                0.71184,                 1.8448,                0.00208,                0.00208,                0.00208
                    562,                0.49377,                0.34476,                 1.7587,                0.88246,                0.83777,                0.89176,                0.80294,                0.67376,                0.71144,                 1.8454,              0.0020659,              0.0020659,              0.0020659
                    563,                0.49701,                0.34981,                 1.7586,                0.88478,                0.83501,                0.89159,                0.80275,                0.67433,                0.71368,                 1.8466,              0.0020517,              0.0020517,              0.0020517
                    564,                0.49406,                0.34767,                   1.76,                0.88457,                0.83519,                0.89171,                0.80251,                0.67449,                0.71349,                  1.846,              0.0020376,              0.0020376,              0.0020376
                    565,                0.49289,                0.34361,                 1.7554,                0.88266,                0.83724,                0.89185,                0.80275,                0.67533,                0.71334,                 1.8469,              0.0020234,              0.0020234,              0.0020234
                    566,                0.49114,                0.34418,                 1.7554,                0.88184,                0.83717,                0.89173,                0.80225,                0.67569,                0.71422,                 1.8498,              0.0020093,              0.0020093,              0.0020093
                    567,                 0.4966,                0.34679,                 1.7548,                0.88113,                0.83669,                0.89123,                0.80176,                0.67617,                0.71588,                 1.8497,              0.0019951,              0.0019951,              0.0019951
                    568,                0.48662,                0.34192,                 1.7544,                0.90414,                 0.8162,                0.89134,                0.80184,                0.67648,                0.71769,                 1.8491,               0.001981,               0.001981,               0.001981
                    569,                0.48873,                0.34301,                 1.7565,                0.90303,                0.81651,                0.89124,                0.80232,                0.67763,                 0.7207,                 1.8496,              0.0019669,              0.0019669,              0.0019669
                    570,                0.49287,                0.34462,                 1.7578,                 0.9087,                0.81008,                0.89129,                0.80207,                0.67733,                0.71987,                 1.8499,              0.0019527,              0.0019527,              0.0019527
                    571,                0.48661,                0.34116,                 1.7541,                 0.9042,                0.81504,                0.89152,                0.80248,                0.67808,                0.71586,                 1.8505,              0.0019386,              0.0019386,              0.0019386
                    572,                0.48668,                0.34128,                 1.7546,                 0.9086,                0.81164,                0.89134,                0.80275,                 0.6778,                0.71331,                 1.8506,              0.0019244,              0.0019244,              0.0019244
                    573,                0.48575,                0.33948,                 1.7478,                0.90716,                0.81307,                0.89129,                 0.8027,                0.67804,                0.71339,                 1.8509,              0.0019103,              0.0019103,              0.0019103
                    574,                0.48525,                 0.3395,                 1.7515,                0.88926,                0.82753,                0.89109,                0.80234,                 0.6781,                0.71164,                 1.8507,              0.0018961,              0.0018961,              0.0018961
                    575,                0.48954,                0.34142,                 1.7492,                0.88852,                 0.8314,                0.89114,                0.80258,                0.67871,                0.70989,                 1.8509,               0.001882,               0.001882,               0.001882
                    576,                0.48111,                0.33769,                 1.7472,                0.88714,                0.83342,                0.89078,                0.80194,                0.67924,                0.71102,                 1.8517,              0.0018679,              0.0018679,              0.0018679
                    577,                0.48718,                0.34441,                 1.7534,                0.88662,                0.83416,                0.89058,                0.80176,                0.67943,                0.70901,                  1.852,              0.0018537,              0.0018537,              0.0018537
                    578,                 0.4926,                0.34456,                 1.7487,                0.88611,                0.83461,                0.89059,                0.80138,                0.67948,                0.70776,                 1.8525,              0.0018396,              0.0018396,              0.0018396
                    579,                0.49337,                0.34437,                 1.7519,                0.88548,                0.83534,                0.89062,                0.80122,                0.67955,                0.70459,                 1.8525,              0.0018254,              0.0018254,              0.0018254
                    580,                0.48524,                0.34068,                 1.7496,                 0.8853,                 0.8355,                0.89035,                0.80128,                 0.6801,                0.70446,                 1.8529,              0.0018113,              0.0018113,              0.0018113
                    581,                 0.4891,                0.34114,                 1.7516,                0.88684,                0.83513,                0.89001,                0.80077,                0.67999,                0.70254,                 1.8534,              0.0017971,              0.0017971,              0.0017971
                    582,                0.48714,                0.34005,                  1.749,                0.88572,                0.83567,                0.88964,                0.80041,                0.68065,                0.70385,                 1.8534,               0.001783,               0.001783,               0.001783
                    583,                0.47538,                0.33101,                 1.7432,                0.88284,                0.83659,                0.88958,                0.80025,                0.68004,                0.70354,                 1.8529,              0.0017689,              0.0017689,              0.0017689
                    584,                0.47613,                 0.3335,                 1.7483,                0.88199,                0.83599,                0.88908,                0.80013,                0.67962,                0.70489,                 1.8524,              0.0017547,              0.0017547,              0.0017547
                    585,                0.47151,                 0.3289,                 1.7442,                0.88196,                0.83617,                0.88925,                0.80034,                0.67988,                0.70639,                  1.853,              0.0017406,              0.0017406,              0.0017406
                    586,                0.47999,                0.33981,                 1.7464,                0.88178,                 0.8358,                0.88928,                0.79986,                0.67979,                0.70505,                 1.8536,              0.0017264,              0.0017264,              0.0017264
                    587,                0.47728,                 0.3336,                 1.7461,                0.88638,                0.83404,                0.88939,                0.80024,                0.68051,                0.70206,                 1.8541,              0.0017123,              0.0017123,              0.0017123
                    588,                0.46916,                0.32861,                 1.7384,                0.88603,                0.83419,                0.88956,                0.80081,                0.67814,                0.70223,                 1.8506,              0.0016981,              0.0016981,              0.0016981
                    589,                0.47598,                 0.3317,                 1.7472,                  0.887,                0.83387,                0.88919,                0.80095,                0.67867,                0.70426,                 1.8507,               0.001684,               0.001684,               0.001684
                    590,                 0.4796,                0.33524,                  1.746,                0.89089,                0.83189,                0.88941,                0.80065,                0.67878,                0.70204,                 1.8508,              0.0016699,              0.0016699,              0.0016699
                    591,                0.46508,                0.32366,                 1.7422,                0.89077,                0.83207,                0.88985,                0.80124,                0.67917,                0.70131,                 1.8514,              0.0016557,              0.0016557,              0.0016557
                    592,                0.47107,                0.33068,                 1.7417,                 0.8891,                0.83187,                0.88981,                0.80104,                0.67918,                0.70027,                  1.851,              0.0016416,              0.0016416,              0.0016416
                    593,                0.46712,                0.32421,                 1.7392,                0.88857,                0.83188,                0.88994,                 0.8012,                 0.6792,                0.69749,                  1.851,              0.0016274,              0.0016274,              0.0016274
                    594,                0.46535,                0.32609,                 1.7459,                0.88719,                0.83304,                0.89011,                0.80096,                0.67937,                0.69615,                 1.8505,              0.0016133,              0.0016133,              0.0016133
                    595,                0.47516,                0.33192,                 1.7451,                0.88652,                0.83339,                0.88979,                0.80083,                 0.6794,                 0.6964,                 1.8515,              0.0015991,              0.0015991,              0.0015991
                    596,                0.46686,                0.32616,                 1.7461,                0.88569,                0.83504,                0.88955,                0.80044,                0.67958,                0.69687,                 1.8522,               0.001585,               0.001585,               0.001585
                    597,                 0.4717,                0.32668,                 1.7407,                0.88536,                0.83484,                0.88895,                0.80034,                0.68018,                0.69647,                  1.853,              0.0015709,              0.0015709,              0.0015709
                    598,                0.46852,                0.32641,                 1.7372,                 0.8856,                0.83313,                0.88895,                0.79988,                0.67999,                0.69649,                 1.8527,              0.0015567,              0.0015567,              0.0015567
                    599,                0.46675,                0.32346,                 1.7418,                0.88497,                0.83257,                0.88879,                0.80009,                0.68066,                 0.6976,                 1.8534,              0.0015426,              0.0015426,              0.0015426
                    600,                0.46696,                0.32546,                  1.738,                0.88541,                0.83287,                0.88905,                0.80035,                0.68043,                0.69468,                 1.8533,              0.0015284,              0.0015284,              0.0015284
                    601,                0.45994,                0.32169,                 1.7414,                0.88549,                0.83281,                0.88891,                0.80077,                0.67997,                0.69482,                 1.8521,              0.0015143,              0.0015143,              0.0015143
                    602,                 0.4681,                0.32332,                 1.7389,                 0.8883,                 0.8277,                0.88878,                0.80073,                0.67966,                0.69408,                 1.8523,              0.0015001,              0.0015001,              0.0015001
                    603,                0.46471,                 0.3243,                 1.7402,                0.88911,                0.82695,                0.88822,                0.80004,                0.67977,                0.69374,                  1.852,               0.001486,               0.001486,               0.001486
                    604,                0.45839,                0.31936,                 1.7348,                0.89005,                0.82677,                0.88856,                0.80032,                0.68034,                0.69618,                 1.8524,              0.0014719,              0.0014719,              0.0014719
                    605,                0.46557,                0.32316,                 1.7392,                0.89087,                0.82654,                0.88874,                  0.801,                0.68027,                0.69533,                 1.8524,              0.0014577,              0.0014577,              0.0014577
                    606,                0.45745,                0.32047,                 1.7375,                0.89264,                0.82517,                0.88897,                 0.8011,                0.67978,                0.69591,                  1.852,              0.0014436,              0.0014436,              0.0014436
                    607,                0.46505,                0.32485,                 1.7396,                0.89294,                0.82499,                0.88875,                0.80066,                0.67986,                0.69041,                 1.8521,              0.0014294,              0.0014294,              0.0014294
                    608,                0.46341,                0.32403,                 1.7402,                0.88999,                0.82764,                0.88884,                0.80041,                 0.6787,                0.68996,                 1.8509,              0.0014153,              0.0014153,              0.0014153
                    609,                0.45377,                0.31724,                 1.7334,                0.89165,                0.82519,                0.88819,                0.80041,                0.67942,                0.68936,                  1.851,              0.0014011,              0.0014011,              0.0014011
                    610,                0.46287,                0.32187,                 1.7328,                0.89128,                 0.8254,                0.88796,                 0.8004,                0.67919,                0.68959,                 1.8509,               0.001387,               0.001387,               0.001387
                    611,                 0.4538,                0.31563,                  1.734,                 0.8912,                0.82523,                0.88795,                0.80022,                0.67983,                0.68893,                  1.851,              0.0013729,              0.0013729,              0.0013729
                    612,                0.45867,                0.31801,                 1.7305,                0.89015,                0.82513,                0.88787,                0.80046,                0.68041,                0.69054,                 1.8517,              0.0013587,              0.0013587,              0.0013587
                    613,                0.45733,                 0.3145,                 1.7313,                0.89133,                0.82431,                0.88798,                0.80056,                0.67994,                0.69007,                 1.8515,              0.0013446,              0.0013446,              0.0013446
                    614,                0.46139,                0.32278,                  1.735,                0.89526,                0.82292,                  0.888,                0.80037,                0.68047,                0.69266,                  1.852,              0.0013304,              0.0013304,              0.0013304
                    615,                0.45355,                0.31228,                 1.7288,                0.89627,                0.82221,                0.88752,                0.79981,                0.68005,                0.69281,                 1.8511,              0.0013163,              0.0013163,              0.0013163
                    616,                0.45361,                0.31362,                 1.7308,                0.89524,                0.82182,                0.88713,                0.79893,                 0.6796,                0.69248,                 1.8508,              0.0013021,              0.0013021,              0.0013021
                    617,                0.44754,                0.31042,                 1.7318,                0.89794,                0.81992,                0.88737,                0.79898,                0.67946,                0.69268,                 1.8513,               0.001288,               0.001288,               0.001288
                    618,                0.45637,                0.31508,                 1.7324,                0.89701,                0.82117,                0.88761,                0.79924,                0.67944,                0.69374,                 1.8511,              0.0012739,              0.0012739,              0.0012739
                    619,                0.45617,                0.31371,                 1.7337,                0.89863,                0.81881,                0.88759,                0.79947,                0.67921,                0.69354,                 1.8503,              0.0012597,              0.0012597,              0.0012597
                    620,                0.45566,                0.31439,                 1.7309,                0.89873,                0.81843,                0.88744,                0.79998,                0.67919,                0.69484,                 1.8502,              0.0012456,              0.0012456,              0.0012456
                    621,                0.45293,                0.31421,                 1.7315,                0.89817,                0.81772,                0.88708,                0.79994,                0.67869,                0.69528,                 1.8493,              0.0012314,              0.0012314,              0.0012314
                    622,                0.44654,                0.30925,                 1.7252,                0.90038,                 0.8211,                0.88886,                 0.7989,                0.67892,                0.69555,                 1.8497,              0.0012173,              0.0012173,              0.0012173
                    623,                0.45285,                0.31588,                 1.7364,                0.89811,                0.82092,                0.88873,                0.79954,                0.67876,                0.69638,                 1.8495,              0.0012031,              0.0012031,              0.0012031
                    624,                0.44967,                0.31191,                  1.727,                0.89812,                 0.8211,                0.88846,                0.79945,                0.67968,                0.70118,                 1.8501,               0.001189,               0.001189,               0.001189
                    625,                 0.4513,                0.31214,                 1.7258,                0.89866,                0.82129,                 0.8887,                0.79931,                0.67891,                0.70157,                 1.8488,              0.0011749,              0.0011749,              0.0011749
                    626,                0.44056,                0.30757,                 1.7244,                0.89671,                0.81971,                0.88737,                0.79961,                0.67879,                0.70196,                 1.8485,              0.0011607,              0.0011607,              0.0011607
                    627,                0.44939,                0.31056,                  1.724,                 0.8961,                0.81922,                0.88724,                0.79963,                0.68068,                 0.7014,                 1.8526,              0.0011466,              0.0011466,              0.0011466
                    628,                0.44354,                0.30984,                 1.7241,                0.89566,                0.81872,                0.88708,                0.79997,                0.68044,                0.70244,                 1.8507,              0.0011324,              0.0011324,              0.0011324
                    629,                 0.4401,                0.30588,                 1.7273,                0.89571,                0.81989,                0.88683,                0.79974,                0.68067,                0.70233,                 1.8506,              0.0011183,              0.0011183,              0.0011183
                    630,                0.44032,                0.30652,                 1.7275,                0.89612,                0.82058,                0.88647,                0.79948,                0.68056,                0.70314,                 1.8507,              0.0011041,              0.0011041,              0.0011041
                    631,                0.44721,                0.30941,                  1.727,                0.89495,                0.82071,                0.88624,                0.79929,                0.67978,                0.70185,                 1.8497,                0.00109,                0.00109,                0.00109
                    632,                 0.4382,                0.30417,                 1.7232,                0.89596,                0.81953,                0.88678,                0.79873,                0.68053,                0.70358,                 1.8502,              0.0010759,              0.0010759,              0.0010759
                    633,                0.44104,                0.30442,                 1.7196,                 0.8944,                0.81997,                0.88661,                0.79878,                0.68054,                0.70406,                 1.8499,              0.0010617,              0.0010617,              0.0010617
                    634,                0.44392,                0.30797,                 1.7237,                0.89416,                 0.8204,                0.88656,                0.79933,                0.68072,                0.70313,                 1.8498,              0.0010476,              0.0010476,              0.0010476
                    635,                0.44286,                 0.3054,                 1.7266,                0.90562,                0.81099,                0.88644,                0.79875,                0.68131,                0.70339,                 1.8501,              0.0010334,              0.0010334,              0.0010334
                    636,                 0.4352,                0.30009,                 1.7221,                0.90357,                0.81115,                0.88657,                0.79898,                 0.6808,                0.70476,                 1.8502,              0.0010193,              0.0010193,              0.0010193
                    637,                0.43759,                0.30169,                 1.7226,                0.90375,                0.81115,                0.88592,                0.79846,                0.68068,                0.70549,                 1.8501,              0.0010051,              0.0010051,              0.0010051
                    638,                0.43504,                 0.3034,                 1.7235,                0.90326,                 0.8119,                0.88651,                0.79921,                0.68112,                 0.7079,                 1.8503,               0.000991,               0.000991,               0.000991
                    639,                0.43122,                0.29703,                 1.7252,                 0.9045,                0.81125,                0.88619,                0.79927,                0.68226,                0.70941,                 1.8515,             0.00097686,             0.00097686,             0.00097686
                    640,                0.42927,                0.29597,                 1.7203,                0.90024,                 0.8157,                0.88626,                0.79952,                0.68205,                0.70926,                 1.8512,             0.00096271,             0.00096271,             0.00096271
                    641,                0.43911,                0.30126,                 1.7208,                0.90031,                0.81571,                0.88618,                0.79923,                0.68226,                 0.7085,                  1.851,             0.00094857,             0.00094857,             0.00094857
                    642,                 0.4344,                0.29764,                 1.7154,                0.90042,                0.81546,                0.88602,                0.79949,                0.68286,                0.71169,                 1.8516,             0.00093443,             0.00093443,             0.00093443
                    643,                0.43075,                0.29841,                 1.7139,                0.89633,                0.82012,                0.88542,                0.79864,                0.68283,                0.71222,                 1.8518,             0.00092029,             0.00092029,             0.00092029
                    644,                0.43585,                0.30069,                 1.7224,                0.90684,                0.81336,                0.88527,                0.79841,                0.68249,                0.71266,                 1.8514,             0.00090614,             0.00090614,             0.00090614
                    645,                0.43202,                 0.2977,                 1.7218,                0.90566,                0.81336,                0.88456,                0.79756,                0.68261,                0.71398,                 1.8511,               0.000892,               0.000892,               0.000892
                    646,                0.42989,                0.29861,                 1.7176,                0.89978,                 0.8176,                0.88451,                0.79741,                 0.6829,                0.71704,                 1.8517,             0.00087786,             0.00087786,             0.00087786
                    647,                0.42348,                0.29379,                 1.7135,                0.90626,                0.81353,                0.88417,                0.79772,                 0.6838,                0.72005,                 1.8528,             0.00086371,             0.00086371,             0.00086371
                    648,                0.42546,                0.29168,                 1.7176,                0.90133,                 0.8172,                0.88435,                0.79806,                0.68311,                0.72174,                 1.8527,             0.00084957,             0.00084957,             0.00084957
                    649,                0.43021,                 0.2951,                 1.7112,                0.90639,                0.81322,                 0.8843,                0.79746,                0.68425,                0.72579,                 1.8544,             0.00083543,             0.00083543,             0.00083543
                    650,                0.42586,                0.29318,                 1.7138,                0.90142,                0.81587,                0.88411,                 0.7969,                0.68485,                0.72934,                 1.8546,             0.00082129,             0.00082129,             0.00082129
