                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    153,                0.98426,                 0.5394,                 1.4929,                0.98171,                0.97041,                0.99188,                0.83489,                0.72343,                0.50433,                 1.2179,              0.0069904,              0.0069904,              0.0069904
                    154,                0.98325,                0.53935,                 1.4926,                0.98128,                0.97044,                 0.9918,                0.83501,                0.72315,                0.50241,                 1.2179,              0.0069706,              0.0069706,              0.0069706
                    155,                0.98257,                  0.538,                 1.4959,                0.98099,                0.97061,                0.99182,                0.83477,                0.72277,                0.50992,                  1.219,              0.0069508,              0.0069508,              0.0069508
                    156,                0.98457,                0.53886,                 1.4965,                 0.9817,                 0.9703,                0.99187,                0.83463,                0.72344,                0.51339,                 1.2195,               0.006931,               0.006931,               0.006931
                    157,                0.98523,                0.53908,                 1.4974,                0.98088,                0.97102,                0.99175,                0.83466,                 0.7237,                0.50636,                 1.2193,              0.0069112,              0.0069112,              0.0069112
                    158,                0.98499,                  0.537,                  1.498,                0.98133,                0.97055,                0.99183,                0.83475,                 0.7241,                0.50491,                 1.2197,              0.0068914,              0.0068914,              0.0068914
                    159,                0.98415,                0.53718,                  1.495,                0.98158,                0.97009,                0.99178,                0.83447,                0.72347,                0.50696,                 1.2193,              0.0068716,              0.0068716,              0.0068716
                    160,                0.98342,                0.53582,                 1.4955,                0.98128,                0.97063,                0.99185,                0.83445,                0.72336,                0.51529,                   1.22,              0.0068518,              0.0068518,              0.0068518
                    161,                0.98228,                0.53542,                 1.4936,                0.98145,                0.97072,                0.99188,                0.83443,                0.72308,                0.52463,                 1.2203,               0.006832,               0.006832,               0.006832
                    162,                0.98176,                 0.5361,                 1.4952,                0.98161,                0.97075,                 0.9919,                0.83449,                0.72321,                0.52932,                  1.221,              0.0068122,              0.0068122,              0.0068122
                    163,                0.98268,                 0.5364,                 1.4938,                0.98146,                0.97096,                0.99184,                0.83453,                0.72351,                0.52027,                 1.2209,              0.0067924,              0.0067924,              0.0067924
                    164,                0.98267,                0.53607,                  1.495,                0.98161,                0.97092,                0.99186,                0.83446,                0.72349,                0.52374,                 1.2215,              0.0067726,              0.0067726,              0.0067726
                    165,                0.98249,                 0.5354,                 1.4977,                0.98088,                0.97126,                0.99193,                0.83476,                0.72334,                0.52145,                 1.2212,              0.0067528,              0.0067528,              0.0067528
                    166,                0.98197,                0.53453,                 1.4953,                0.98078,                 0.9712,                0.99189,                0.83476,                0.72338,                0.51952,                 1.2215,               0.006733,               0.006733,               0.006733
                    167,                0.98207,                0.53499,                 1.4931,                0.98102,                0.97133,                0.99193,                0.83476,                0.72341,                0.51022,                 1.2209,              0.0067132,              0.0067132,              0.0067132
                    168,                0.98121,                0.53403,                 1.4935,                0.98106,                 0.9711,                0.99196,                 0.8349,                0.72291,                0.52711,                   1.22,              0.0066934,              0.0066934,              0.0066934
                    169,                0.98052,                 0.5337,                 1.4917,                 0.9812,                0.97094,                0.99199,                0.83489,                0.72294,                0.52557,                   1.22,              0.0066736,              0.0066736,              0.0066736
                    170,                0.98184,                0.53365,                 1.4951,                0.98055,                 0.9714,                0.99194,                0.83478,                0.72225,                0.50634,                 1.2197,              0.0066538,              0.0066538,              0.0066538
                    171,                0.98089,                 0.5337,                 1.4934,                0.98148,                0.97124,                0.99202,                0.83533,                0.72214,                0.50547,                 1.2195,               0.006634,               0.006634,               0.006634
                    172,                0.98007,                 0.5338,                 1.4896,                0.98136,                0.97161,                0.99197,                0.83532,                 0.7223,                0.50064,                 1.2193,              0.0066142,              0.0066142,              0.0066142
                    173,                0.98057,                0.53332,                 1.4925,                0.98119,                0.97145,                0.99193,                0.83531,                0.72212,                0.48037,                  1.219,              0.0065944,              0.0065944,              0.0065944
                    174,                0.97869,                 0.5303,                 1.4916,                0.98119,                0.97171,                0.99192,                0.83513,                0.72167,                0.50375,                 1.2189,              0.0065746,              0.0065746,              0.0065746
                    175,                 0.9794,                0.53277,                 1.4923,                0.98161,                0.97184,                0.99199,                0.83503,                0.72147,                0.51895,                 1.2187,              0.0065548,              0.0065548,              0.0065548
                    176,                 0.9783,                0.53178,                 1.4919,                0.98132,                0.97155,                  0.992,                0.83518,                0.72143,                 0.4983,                 1.2187,               0.006535,               0.006535,               0.006535
                    177,                0.97872,                0.53163,                 1.4926,                 0.9812,                0.97182,                0.99202,                0.83566,                0.72117,                0.46951,                 1.2185,              0.0065152,              0.0065152,              0.0065152
                    178,                0.97732,                0.53106,                 1.4919,                0.98181,                0.97112,                0.99198,                0.83553,                0.72106,                0.48477,                 1.2183,              0.0064954,              0.0064954,              0.0064954
                    179,                0.97972,                0.53127,                 1.4937,                0.98154,                0.97152,                0.99204,                0.83557,                0.72105,                0.48168,                 1.2188,              0.0064756,              0.0064756,              0.0064756
                    180,                0.97857,                0.53097,                 1.4933,                0.98087,                0.97143,                  0.992,                0.83515,                0.72124,                0.48344,                 1.2188,              0.0064558,              0.0064558,              0.0064558
                    181,                0.97841,                0.53074,                 1.4949,                0.98033,                0.97164,                0.99192,                0.83542,                0.72205,                0.47246,                 1.2207,               0.006436,               0.006436,               0.006436
                    182,                0.97768,                 0.5302,                  1.492,                0.98081,                0.97151,                0.99197,                0.83555,                0.72187,                 0.4843,                 1.2214,              0.0064162,              0.0064162,              0.0064162
                    183,                0.97581,                0.52882,                 1.4896,                0.98074,                0.97157,                0.99199,                0.83556,                0.72182,                0.47792,                 1.2215,              0.0063964,              0.0063964,              0.0063964
                    184,                0.97566,                 0.5297,                 1.4891,                0.98136,                0.97103,                0.99205,                0.83534,                0.72188,                0.47121,                 1.2204,              0.0063766,              0.0063766,              0.0063766
                    185,                0.97817,                0.52904,                 1.4871,                0.98105,                0.97159,                0.99205,                0.83551,                0.72197,                0.47052,                 1.2191,              0.0063568,              0.0063568,              0.0063568
                    186,                0.97592,                0.52734,                 1.4881,                0.98137,                0.97177,                0.99206,                0.83526,                0.72242,                0.46288,                 1.2186,               0.006337,               0.006337,               0.006337
                    187,                0.97743,                0.52941,                 1.4901,                0.98108,                 0.9719,                0.99201,                0.83512,                0.72267,                0.46789,                 1.2187,              0.0063172,              0.0063172,              0.0063172
                    188,                 0.9773,                0.53013,                 1.4896,                0.98119,                0.97157,                0.99199,                 0.8353,                0.72221,                0.46163,                 1.2182,              0.0062974,              0.0062974,              0.0062974
                    189,                0.97463,                0.52732,                 1.4886,                0.98129,                0.97171,                0.99198,                0.83539,                0.72187,                0.47405,                 1.2182,              0.0062776,              0.0062776,              0.0062776
                    190,                0.97734,                0.52841,                  1.489,                0.98066,                0.97239,                0.99209,                0.83548,                 0.7214,                 0.4825,                  1.217,              0.0062578,              0.0062578,              0.0062578
                    191,                0.97621,                0.52853,                 1.4886,                0.98096,                0.97194,                0.99202,                0.83547,                0.72108,                 0.4727,                 1.2162,               0.006238,               0.006238,               0.006238
                    192,                  0.973,                0.52376,                 1.4885,                0.98058,                0.97267,                  0.992,                0.83551,                 0.7221,                0.44637,                 1.2183,              0.0062182,              0.0062182,              0.0062182
                    193,                0.97491,                0.52716,                  1.489,                0.98141,                0.97194,                0.99212,                0.83583,                0.72199,                  0.444,                 1.2185,              0.0061984,              0.0061984,              0.0061984
                    194,                0.97656,                0.52717,                 1.4871,                0.98162,                 0.9716,                0.99211,                0.83572,                0.72095,                0.43399,                 1.2163,              0.0061786,              0.0061786,              0.0061786
                    195,                 0.9734,                0.52659,                 1.4862,                 0.9818,                0.97172,                0.99205,                0.83573,                0.72071,                0.43343,                 1.2164,              0.0061588,              0.0061588,              0.0061588
                    196,                0.97286,                0.52531,                 1.4883,                0.98215,                0.97138,                0.99211,                0.83577,                0.72022,                0.42453,                 1.2165,               0.006139,               0.006139,               0.006139
                    197,                0.97378,                0.52548,                 1.4904,                0.98199,                0.97175,                0.99215,                0.83578,                0.72045,                0.43384,                 1.2176,              0.0061192,              0.0061192,              0.0061192
                    198,                0.97429,                0.52594,                 1.4867,                0.98161,                0.97204,                0.99213,                0.83589,                0.72085,                0.45296,                 1.2177,              0.0060994,              0.0060994,              0.0060994
                    199,                0.97283,                0.52434,                 1.4877,                0.98125,                0.97229,                0.99206,                0.83576,                0.72079,                 0.4497,                 1.2182,              0.0060796,              0.0060796,              0.0060796
                    200,                0.97182,                0.52454,                 1.4856,                0.98136,                0.97206,                0.99214,                0.83581,                0.72028,                0.44903,                 1.2175,              0.0060598,              0.0060598,              0.0060598
                    201,                0.97289,                0.52428,                 1.4875,                0.98154,                0.97171,                0.99209,                0.83605,                0.72021,                0.44492,                 1.2172,                0.00604,                0.00604,                0.00604
                    202,                0.97191,                0.52443,                 1.4861,                0.98148,                0.97196,                0.99213,                0.83631,                0.72064,                0.43089,                 1.2184,              0.0060202,              0.0060202,              0.0060202
                    203,                 0.9716,                0.52412,                 1.4864,                0.98182,                0.97223,                0.99218,                0.83642,                0.72027,                0.41329,                 1.2175,              0.0060004,              0.0060004,              0.0060004
                    204,                0.97312,                0.52534,                 1.4888,                0.98153,                0.97237,                 0.9922,                0.83612,                0.71929,                0.42624,                 1.2174,              0.0059806,              0.0059806,              0.0059806
                    205,                0.97194,                0.52323,                 1.4893,                0.98128,                 0.9723,                0.99218,                0.83605,                0.71955,                0.43843,                 1.2177,              0.0059608,              0.0059608,              0.0059608
                    206,                0.97343,                 0.5224,                 1.4908,                 0.9812,                0.97239,                0.99213,                0.83572,                0.71956,                0.45843,                 1.2185,               0.005941,               0.005941,               0.005941
                    207,                0.97128,                0.52201,                 1.4868,                0.98125,                0.97243,                0.99224,                0.83589,                0.71889,                0.44374,                 1.2178,              0.0059212,              0.0059212,              0.0059212
                    208,                0.97132,                0.52268,                 1.4869,                0.98121,                0.97246,                0.99219,                0.83613,                0.71911,                0.43602,                 1.2179,              0.0059014,              0.0059014,              0.0059014
                    209,                0.97239,                0.52336,                  1.487,                0.98146,                0.97218,                0.99211,                0.83618,                0.71924,                0.44424,                 1.2175,              0.0058816,              0.0058816,              0.0058816
                    210,                0.97042,                0.52158,                 1.4865,                 0.9814,                 0.9719,                 0.9921,                0.83616,                0.71872,                0.44321,                  1.217,              0.0058618,              0.0058618,              0.0058618
                    211,                0.97073,                0.52107,                 1.4851,                0.98142,                0.97176,                0.99206,                0.83638,                0.71919,                0.44857,                 1.2168,               0.005842,               0.005842,               0.005842
                    212,                0.97119,                0.52179,                 1.4833,                0.98056,                0.97255,                0.99211,                0.83658,                 0.7193,                0.44628,                 1.2159,              0.0058222,              0.0058222,              0.0058222
                    213,                 0.9697,                 0.5208,                 1.4858,                0.98105,                 0.9727,                0.99218,                0.83666,                0.71959,                0.43504,                 1.2158,              0.0058024,              0.0058024,              0.0058024
                    214,                0.96788,                0.51942,                 1.4856,                0.98199,                0.97208,                0.99223,                0.83674,                 0.7194,                0.43355,                 1.2163,              0.0057826,              0.0057826,              0.0057826
                    215,                0.97025,                0.52121,                 1.4838,                0.98217,                0.97192,                0.99227,                0.83658,                0.71936,                0.41952,                 1.2168,              0.0057628,              0.0057628,              0.0057628
                    216,                0.96687,                0.51806,                 1.4821,                0.98163,                0.97258,                0.99218,                0.83649,                0.71937,                0.41823,                 1.2168,               0.005743,               0.005743,               0.005743
                    217,                0.97071,                0.51984,                 1.4825,                0.98173,                0.97239,                0.99222,                0.83642,                0.71948,                0.41896,                 1.2164,              0.0057232,              0.0057232,              0.0057232
                    218,                0.96845,                0.51931,                 1.4803,                0.98121,                0.97249,                0.99212,                0.83636,                0.71888,                0.41988,                  1.215,              0.0057034,              0.0057034,              0.0057034
                    219,                0.96811,                 0.5198,                  1.482,                 0.9812,                0.97251,                0.99215,                0.83617,                0.71984,                0.42152,                 1.2157,              0.0056836,              0.0056836,              0.0056836
                    220,                0.96661,                0.51762,                 1.4807,                0.98046,                0.97344,                0.99217,                0.83622,                0.71938,                0.41342,                 1.2151,              0.0056638,              0.0056638,              0.0056638
                    221,                0.96769,                0.51857,                 1.4824,                0.98147,                 0.9723,                 0.9922,                0.83631,                0.71933,                0.40918,                 1.2155,               0.005644,               0.005644,               0.005644
                    222,                0.96615,                0.51734,                 1.4823,                 0.9809,                0.97266,                0.99222,                0.83651,                0.71891,                 0.4171,                 1.2156,              0.0056242,              0.0056242,              0.0056242
                    223,                0.96519,                0.51538,                 1.4796,                0.98174,                0.97184,                0.99227,                0.83671,                 0.7187,                0.42521,                 1.2161,              0.0056044,              0.0056044,              0.0056044
                    224,                0.96571,                  0.517,                 1.4824,                0.98138,                0.97234,                 0.9923,                0.83713,                0.71847,                0.41475,                 1.2163,              0.0055846,              0.0055846,              0.0055846
                    225,                0.96553,                0.51655,                 1.4818,                0.98125,                 0.9724,                0.99226,                0.83721,                0.71858,                  0.406,                 1.2163,              0.0055648,              0.0055648,              0.0055648
                    226,                0.96646,                0.51586,                 1.4811,                0.98174,                0.97212,                0.99227,                0.83716,                0.71864,                0.41573,                 1.2168,               0.005545,               0.005545,               0.005545
                    227,                0.96319,                0.51388,                 1.4792,                0.98143,                0.97275,                0.99233,                0.83671,                 0.7186,                0.43251,                 1.2163,              0.0055252,              0.0055252,              0.0055252
                    228,                0.96667,                0.51664,                 1.4819,                0.98177,                0.97264,                0.99225,                0.83666,                0.71831,                 0.4482,                 1.2163,              0.0055054,              0.0055054,              0.0055054
                    229,                0.96553,                0.51457,                 1.4841,                0.98159,                0.97282,                0.99235,                0.83657,                0.71853,                0.45222,                 1.2166,              0.0054856,              0.0054856,              0.0054856
                    230,                0.96694,                 0.5165,                 1.4802,                0.98196,                0.97243,                0.99231,                0.83654,                0.71954,                0.43617,                 1.2167,              0.0054658,              0.0054658,              0.0054658
                    231,                0.96487,                 0.5152,                 1.4819,                0.98125,                0.97282,                0.99225,                0.83647,                0.71965,                0.42466,                 1.2174,               0.005446,               0.005446,               0.005446
                    232,                0.96477,                0.51449,                 1.4824,                0.98193,                 0.9723,                0.99231,                0.83683,                0.71876,                0.41781,                  1.216,              0.0054262,              0.0054262,              0.0054262
                    233,                0.96311,                0.51261,                 1.4793,                0.98067,                0.97307,                0.99226,                0.83678,                0.71893,                0.43238,                 1.2163,              0.0054064,              0.0054064,              0.0054064
                    234,                0.96398,                0.51368,                 1.4791,                0.98177,                0.97268,                0.99226,                0.83677,                 0.7183,                0.43897,                  1.215,              0.0053866,              0.0053866,              0.0053866
                    235,                0.96171,                0.51306,                 1.4794,                0.98084,                0.97318,                0.99233,                0.83677,                0.71878,                0.44745,                 1.2157,              0.0053668,              0.0053668,              0.0053668
                    236,                0.96151,                0.51384,                 1.4781,                0.98109,                0.97319,                0.99237,                0.83671,                0.71881,                0.45542,                 1.2159,               0.005347,               0.005347,               0.005347
                    237,                0.96057,                0.51169,                 1.4774,                0.98226,                0.97225,                0.99229,                0.83692,                0.71837,                0.43567,                 1.2151,              0.0053272,              0.0053272,              0.0053272
                    238,                0.96259,                0.51174,                 1.4798,                 0.9817,                0.97289,                0.99234,                0.83724,                0.71785,                0.42168,                 1.2151,              0.0053074,              0.0053074,              0.0053074
                    239,                0.96272,                0.51263,                  1.479,                0.98091,                0.97319,                0.99231,                0.83746,                0.71762,                0.42611,                 1.2155,              0.0052876,              0.0052876,              0.0052876
                    240,                0.96364,                0.51153,                 1.4789,                0.98144,                0.97295,                0.99233,                0.83751,                0.71761,                0.42088,                 1.2153,              0.0052678,              0.0052678,              0.0052678
                    241,                0.96354,                0.51186,                 1.4792,                0.98206,                0.97247,                0.99232,                0.83724,                0.71787,                0.42071,                 1.2152,               0.005248,               0.005248,               0.005248
                    242,                0.96158,                0.51118,                 1.4787,                0.98087,                0.97365,                0.99239,                0.83714,                0.71775,                0.41243,                 1.2143,              0.0052282,              0.0052282,              0.0052282
                    243,                0.96081,                0.51044,                 1.4765,                 0.9816,                0.97308,                0.99239,                0.83737,                0.71733,                0.40457,                 1.2141,              0.0052084,              0.0052084,              0.0052084
                    244,                0.96134,                0.51076,                 1.4767,                0.98145,                0.97318,                0.99247,                0.83719,                 0.7171,                0.41117,                 1.2141,              0.0051886,              0.0051886,              0.0051886
                    245,                 0.9596,                0.50981,                  1.477,                0.98154,                 0.9728,                0.99244,                0.83733,                0.71693,                0.42031,                 1.2145,              0.0051688,              0.0051688,              0.0051688
                    246,                 0.9613,                0.51065,                 1.4777,                0.98167,                0.97264,                0.99247,                0.83734,                0.71717,                0.41534,                 1.2151,               0.005149,               0.005149,               0.005149
                    247,                 0.9605,                0.50854,                  1.478,                0.98218,                0.97242,                0.99247,                0.83742,                0.71728,                0.40274,                  1.215,              0.0051292,              0.0051292,              0.0051292
                    248,                0.95986,                0.50882,                 1.4772,                0.98181,                0.97307,                0.99254,                0.83721,                0.71755,                0.39664,                 1.2147,              0.0051094,              0.0051094,              0.0051094
                    249,                0.95993,                0.50805,                 1.4746,                0.98216,                0.97313,                0.99248,                0.83755,                0.71724,                0.39688,                  1.214,              0.0050896,              0.0050896,              0.0050896
                    250,                0.95912,                0.50748,                 1.4764,                0.98149,                0.97366,                0.99253,                0.83814,                0.71628,                0.40901,                  1.213,              0.0050698,              0.0050698,              0.0050698
                    251,                0.95791,                0.50774,                 1.4752,                 0.9814,                0.97369,                0.99252,                 0.8384,                0.71611,                0.40007,                 1.2137,                0.00505,                0.00505,                0.00505
                    252,                0.95883,                  0.508,                  1.475,                0.98214,                0.97288,                0.99252,                0.83822,                 0.7162,                0.39572,                 1.2141,              0.0050302,              0.0050302,              0.0050302
                    253,                0.95851,                0.50583,                 1.4759,                0.98178,                0.97303,                0.99253,                 0.8382,                0.71652,                0.38075,                 1.2138,              0.0050104,              0.0050104,              0.0050104
                    254,                 0.9584,                0.50593,                 1.4732,                0.98124,                0.97367,                0.99249,                0.83799,                0.71687,                0.37883,                 1.2135,              0.0049906,              0.0049906,              0.0049906
                    255,                0.95589,                0.50575,                 1.4754,                0.98069,                0.97448,                0.99255,                0.83823,                0.71599,                 0.3833,                 1.2133,              0.0049708,              0.0049708,              0.0049708
                    256,                0.95885,                0.50745,                 1.4754,                0.98124,                0.97357,                 0.9925,                0.83833,                0.71542,                0.39493,                 1.2128,               0.004951,               0.004951,               0.004951
                    257,                0.95622,                0.50648,                 1.4734,                0.98121,                0.97344,                0.99245,                0.83866,                0.71585,                0.39159,                 1.2134,              0.0049312,              0.0049312,              0.0049312
                    258,                0.95435,                0.50537,                 1.4729,                0.98224,                0.97244,                0.99247,                0.83879,                0.71587,                0.39911,                 1.2138,              0.0049114,              0.0049114,              0.0049114
                    259,                0.95705,                 0.5051,                 1.4768,                0.98149,                 0.9733,                0.99247,                0.83852,                0.71544,                0.39507,                 1.2133,              0.0048916,              0.0048916,              0.0048916
                    260,                0.95496,                0.50462,                 1.4732,                0.98117,                0.97392,                0.99247,                0.83828,                0.71553,                0.39003,                 1.2136,              0.0048718,              0.0048718,              0.0048718
                    261,                0.95432,                0.50359,                 1.4721,                 0.9822,                0.97282,                0.99242,                0.83851,                0.71485,                0.39698,                 1.2136,               0.004852,               0.004852,               0.004852
                    262,                0.95714,                0.50536,                 1.4751,                0.98273,                0.97248,                0.99253,                 0.8386,                0.71459,                0.39682,                  1.213,              0.0048322,              0.0048322,              0.0048322
                    263,                0.95572,                0.50406,                 1.4727,                0.98244,                0.97273,                0.99253,                0.83862,                0.71452,                0.39236,                 1.2134,              0.0048124,              0.0048124,              0.0048124
                    264,                0.95406,                0.50386,                 1.4768,                0.98237,                0.97274,                0.99256,                0.83855,                0.71468,                0.39269,                 1.2142,              0.0047926,              0.0047926,              0.0047926
                    265,                0.95528,                0.50281,                 1.4754,                0.98192,                 0.9733,                 0.9926,                0.83838,                0.71497,                0.39929,                 1.2147,              0.0047728,              0.0047728,              0.0047728
                    266,                0.95371,                0.50319,                 1.4724,                0.98226,                0.97313,                0.99254,                0.83856,                 0.7153,                0.39781,                 1.2146,               0.004753,               0.004753,               0.004753
                    267,                0.95524,                 0.5015,                 1.4741,                0.98144,                0.97397,                 0.9925,                0.83858,                 0.7149,                0.40075,                 1.2142,              0.0047332,              0.0047332,              0.0047332
                    268,                0.95486,                0.50206,                 1.4736,                0.98173,                0.97367,                0.99248,                 0.8381,                0.71488,                0.40691,                 1.2147,              0.0047134,              0.0047134,              0.0047134
                    269,                0.95243,                0.50163,                 1.4697,                0.98129,                0.97415,                0.99246,                0.83836,                0.71502,                0.41081,                 1.2149,              0.0046936,              0.0046936,              0.0046936
                    270,                0.95327,                0.50288,                 1.4714,                0.98066,                0.97419,                0.99253,                 0.8385,                  0.715,                0.42962,                 1.2142,              0.0046738,              0.0046738,              0.0046738
                    271,                0.95152,                0.49973,                 1.4679,                0.98076,                0.97483,                 0.9926,                0.83845,                0.71487,                0.43314,                  1.213,               0.004654,               0.004654,               0.004654
                    272,                0.95258,                0.50217,                 1.4724,                0.98109,                0.97464,                0.99267,                 0.8391,                0.71455,                0.41623,                 1.2131,              0.0046342,              0.0046342,              0.0046342
                    273,                 0.9532,                0.50052,                 1.4703,                0.98184,                0.97425,                0.99266,                0.83905,                0.71391,                 0.4014,                 1.2119,              0.0046144,              0.0046144,              0.0046144
                    274,                0.95184,                0.50065,                 1.4675,                0.98169,                0.97423,                0.99263,                0.83911,                0.71375,                0.42206,                 1.2115,              0.0045946,              0.0045946,              0.0045946
                    275,                 0.9503,                0.49896,                 1.4682,                0.98085,                  0.975,                0.99263,                0.83877,                0.71385,                0.42633,                 1.2121,              0.0045748,              0.0045748,              0.0045748
                    276,                 0.9535,                0.49968,                 1.4713,                0.98155,                0.97387,                0.99263,                0.83907,                0.71428,                0.41153,                 1.2125,               0.004555,               0.004555,               0.004555
                    277,                0.95162,                0.49765,                 1.4708,                0.98132,                0.97443,                0.99265,                0.83926,                 0.7141,                 0.3788,                 1.2117,              0.0045352,              0.0045352,              0.0045352
                    278,                0.95035,                0.50026,                 1.4668,                0.98167,                0.97409,                0.99262,                0.83945,                 0.7143,                0.36982,                 1.2107,              0.0045154,              0.0045154,              0.0045154
                    279,                0.95129,                0.49882,                 1.4688,                0.98195,                0.97378,                0.99262,                0.83961,                0.71448,                0.36382,                 1.2104,              0.0044956,              0.0044956,              0.0044956
                    280,                0.94937,                0.49682,                  1.468,                0.98188,                0.97421,                0.99261,                0.83926,                0.71472,                0.36634,                 1.2114,              0.0044758,              0.0044758,              0.0044758
                    281,                0.94983,                0.49795,                 1.4681,                 0.9815,                0.97438,                0.99257,                0.83941,                0.71404,                0.37513,                 1.2111,               0.004456,               0.004456,               0.004456
                    282,                0.94728,                0.49699,                 1.4688,                0.98181,                0.97418,                0.99262,                0.83968,                0.71308,                 0.3773,                  1.211,              0.0044362,              0.0044362,              0.0044362
                    283,                0.94987,                0.49738,                 1.4701,                0.98136,                0.97473,                0.99271,                 0.8397,                0.71363,                0.38123,                 1.2117,              0.0044164,              0.0044164,              0.0044164
                    284,                 0.9494,                0.49577,                 1.4695,                0.98152,                0.97479,                 0.9927,                0.83964,                0.71325,                0.38823,                 1.2114,              0.0043966,              0.0043966,              0.0043966
                    285,                 0.9478,                0.49589,                 1.4684,                 0.9825,                0.97408,                0.99262,                0.83963,                0.71301,                0.38746,                 1.2116,              0.0043768,              0.0043768,              0.0043768
                    286,                0.94711,                0.49422,                 1.4668,                0.98221,                 0.9744,                0.99265,                0.83969,                0.71391,                0.39203,                 1.2123,               0.004357,               0.004357,               0.004357
                    287,                0.94728,                0.49319,                  1.469,                0.98264,                0.97381,                0.99264,                0.83971,                0.71393,                0.38323,                 1.2123,              0.0043372,              0.0043372,              0.0043372
                    288,                0.94689,                0.49512,                 1.4675,                0.98256,                0.97385,                0.99265,                0.83951,                0.71452,                0.37782,                 1.2132,              0.0043174,              0.0043174,              0.0043174
                    289,                0.94799,                0.49456,                 1.4679,                0.98254,                0.97375,                0.99267,                0.83957,                0.71412,                0.36768,                 1.2134,              0.0042976,              0.0042976,              0.0042976
                    290,                0.94682,                0.49395,                 1.4685,                0.98236,                0.97439,                 0.9927,                0.83982,                0.71367,                0.35463,                 1.2136,              0.0042778,              0.0042778,              0.0042778
                    291,                0.94569,                 0.4932,                 1.4699,                0.98194,                 0.9752,                0.99273,                0.83996,                0.71356,                0.36197,                 1.2149,               0.004258,               0.004258,               0.004258
                    292,                0.94677,                0.49273,                 1.4665,                0.98236,                0.97465,                0.99271,                0.84003,                0.71278,                0.36513,                 1.2144,              0.0042382,              0.0042382,              0.0042382
                    293,                0.94315,                0.49241,                 1.4651,                 0.9816,                0.97525,                0.99278,                0.84002,                 0.7122,                0.36831,                 1.2137,              0.0042184,              0.0042184,              0.0042184
                    294,                0.94528,                0.49315,                  1.467,                0.98157,                0.97495,                0.99272,                0.84005,                0.71177,                0.37841,                 1.2128,              0.0041986,              0.0041986,              0.0041986
                    295,                0.94405,                 0.4915,                 1.4654,                0.98174,                0.97469,                0.99263,                0.84027,                0.71086,                0.37603,                 1.2118,              0.0041788,              0.0041788,              0.0041788
                    296,                0.94499,                0.49303,                 1.4641,                0.98228,                0.97471,                0.99264,                   0.84,                0.71124,                0.36597,                 1.2105,               0.004159,               0.004159,               0.004159
                    297,                0.94271,                0.49022,                 1.4617,                0.98335,                0.97399,                0.99274,                0.83998,                0.71189,                0.37067,                   1.21,              0.0041392,              0.0041392,              0.0041392
                    298,                0.94381,                 0.4912,                 1.4646,                0.98292,                0.97412,                0.99277,                0.83992,                0.71183,                0.36882,                   1.21,              0.0041194,              0.0041194,              0.0041194
                    299,                0.94324,                 0.4917,                 1.4607,                 0.9832,                0.97359,                0.99277,                0.84012,                 0.7113,                0.36645,                 1.2089,              0.0040996,              0.0040996,              0.0040996
                    300,                0.94046,                0.48943,                 1.4637,                0.98259,                 0.9742,                 0.9928,                0.84026,                0.71191,                0.34626,                 1.2097,              0.0040798,              0.0040798,              0.0040798
                    301,                0.94312,                0.49056,                  1.466,                0.98211,                0.97484,                0.99275,                0.84014,                0.71248,                0.34026,                 1.2111,                0.00406,                0.00406,                0.00406
                    302,                0.94196,                0.48929,                 1.4634,                0.98305,                0.97393,                0.99268,                0.84017,                 0.7126,                0.32753,                 1.2113,              0.0040402,              0.0040402,              0.0040402
                    303,                0.94228,                  0.489,                 1.4653,                0.98243,                0.97409,                0.99266,                 0.8402,                0.71256,                0.33111,                 1.2128,              0.0040204,              0.0040204,              0.0040204
                    304,                0.94299,                0.48894,                 1.4647,                0.98206,                0.97459,                0.99266,                0.84024,                0.71155,                0.33028,                 1.2125,              0.0040006,              0.0040006,              0.0040006
                    305,                0.94168,                0.48886,                 1.4634,                 0.9817,                0.97495,                0.99267,                0.84018,                 0.7121,                0.35055,                 1.2125,              0.0039808,              0.0039808,              0.0039808
                    306,                0.94184,                0.48767,                 1.4607,                0.98132,                 0.9754,                0.99272,                0.84024,                0.71201,                0.34082,                 1.2116,               0.003961,               0.003961,               0.003961
                    307,                0.94173,                0.48876,                 1.4636,                0.98116,                 0.9757,                0.99273,                0.84006,                0.71196,                0.34576,                 1.2118,              0.0039412,              0.0039412,              0.0039412
                    308,                0.93912,                0.48609,                 1.4588,                 0.9818,                0.97486,                0.99271,                0.84024,                 0.7119,                0.34552,                 1.2114,              0.0039214,              0.0039214,              0.0039214
                    309,                 0.9402,                0.48777,                  1.462,                0.98268,                0.97443,                0.99274,                 0.8402,                0.71208,                0.34673,                 1.2119,              0.0039016,              0.0039016,              0.0039016
                    310,                0.94029,                 0.4872,                 1.4618,                0.98206,                0.97507,                0.99269,                0.84019,                0.71208,                0.34486,                  1.212,              0.0038818,              0.0038818,              0.0038818
                    311,                 0.9392,                0.48627,                 1.4617,                0.98296,                0.97442,                0.99278,                0.84057,                0.71143,                0.35244,                 1.2118,               0.003862,               0.003862,               0.003862
