                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     92,                0.48801,                0.31041,                0.84459,                0.96004,                0.91251,                0.95939,                0.87208,                0.49249,                0.37266,                0.84461,               0.006997,               0.006997,               0.006997
                     93,                0.48574,                0.30926,                0.84701,                0.96019,                0.91171,                0.95948,                0.87195,                0.49215,                0.37229,                0.84445,               0.006964,               0.006964,               0.006964
                     94,                 0.4872,                0.30805,                0.84488,                0.96056,                0.91123,                0.95973,                0.87261,                0.49185,                0.37288,                0.84423,               0.006931,               0.006931,               0.006931
                     95,                0.48913,                0.31101,                0.84747,                0.95988,                0.91025,                0.95957,                0.87109,                 0.4924,                0.37429,                0.84438,               0.006898,               0.006898,               0.006898
                     96,                 0.4843,                0.30789,                0.84418,                   0.96,                0.90952,                0.95935,                0.87128,                0.49126,                0.37355,                0.84343,               0.006865,               0.006865,               0.006865
                     97,                0.48508,                0.30903,                0.84654,                0.95927,                0.90989,                0.95938,                0.87176,                0.49229,                0.37356,                0.84421,               0.006832,               0.006832,               0.006832
                     98,                0.47891,                 0.3047,                0.84466,                0.95974,                0.91002,                0.95924,                0.87196,                 0.4921,                0.37234,                0.84436,               0.006799,               0.006799,               0.006799
                     99,                0.48466,                0.30746,                0.84445,                0.96014,                0.91004,                0.95968,                0.87228,                0.49101,                0.37238,                 0.8433,               0.006766,               0.006766,               0.006766
                    100,                0.48299,                0.30599,                0.84454,                0.96114,                0.91113,                0.95965,                0.87143,                0.49092,                0.37265,                0.84346,               0.006733,               0.006733,               0.006733
                    101,                 0.4867,                0.30833,                0.84474,                0.96114,                0.91107,                0.95955,                0.87117,                0.49074,                0.37229,                0.84344,                 0.0067,                 0.0067,                 0.0067
                    102,                0.47963,                 0.3049,                0.84341,                0.96036,                0.91186,                0.95947,                0.87221,                0.49039,                0.37161,                0.84328,               0.006667,               0.006667,               0.006667
                    103,                0.48325,                0.30593,                0.84414,                0.96078,                0.91143,                0.95944,                0.87202,                0.49027,                0.37028,                0.84316,               0.006634,               0.006634,               0.006634
                    104,                0.48584,                0.30577,                0.84442,                 0.9605,                0.91325,                0.95931,                0.87072,                0.49046,                0.37146,                0.84299,               0.006601,               0.006601,               0.006601
                    105,                 0.4808,                 0.3048,                0.84506,                0.96013,                0.91176,                0.95938,                0.87166,                0.49175,                0.37095,                0.84394,               0.006568,               0.006568,               0.006568
                    106,                0.47783,                0.30299,                0.84435,                0.96086,                0.91291,                0.95956,                0.87316,                0.49064,                 0.3717,                0.84301,               0.006535,               0.006535,               0.006535
                    107,                0.47733,                0.30325,                0.84275,                0.96034,                0.91367,                0.95964,                0.87246,                0.49078,                0.37245,                0.84316,               0.006502,               0.006502,               0.006502
                    108,                0.48692,                0.30619,                0.84443,                   0.96,                0.91359,                0.95956,                0.87223,                0.49094,                0.37326,                0.84324,               0.006469,               0.006469,               0.006469
                    109,                0.48084,                0.30696,                0.84508,                0.95983,                0.91354,                0.95967,                0.87262,                0.49159,                0.37414,                0.84349,               0.006436,               0.006436,               0.006436
                    110,                0.48101,                0.30585,                0.84404,                0.96001,                0.91195,                   0.96,                0.87233,                0.49199,                  0.372,                0.84345,               0.006403,               0.006403,               0.006403
                    111,                 0.4781,                0.30391,                0.84393,                 0.9602,                0.91228,                0.96031,                0.87204,                0.49188,                0.37152,                0.84334,                0.00637,                0.00637,                0.00637
